 No.     RC (Å)     Elow (kcal/mol)  Ehigh (kcal/mol)
 66666    0.0434  -705623.545378  -705621.093787
 66667   -0.0688  -705505.393019  -705504.409084
 66668   -0.0929  -705387.488714  -705383.680162
 66669    0.0200  -705461.275018  -705458.873162
 66670   -0.0805  -705259.650057  -705257.072761
 66671    0.0223  -705116.636036  -705115.367383
 66672    0.0628  -705419.576559  -705416.140981
 66673   -0.0540  -705272.431754  -705271.168417
 66674   -0.0916  -705295.906162  -705292.811969
 66675    0.0370  -705358.859358  -705357.520305
 66676    0.0485  -705450.379837  -705447.295283
 66677    0.1466  -705107.526327  -705102.081965
 66678    0.0874  -705202.017427  -705195.797340
 66679    0.0343  -705547.736312  -705543.971713
 66680    0.0818  -705585.811273  -705583.056507
 66681    0.0641  -705392.004531  -705390.328697
 66682    0.0514  -705447.365793  -705442.804149
 66683    0.0107  -705588.081727  -705584.444230
 66684    0.0475  -705525.800078  -705522.191462
 66685    0.0856  -705659.876051  -705655.608270
 66686    0.0761  -705212.736858  -705212.230005
 66687   -0.0112  -705598.077002  -705594.378769
 66688   -0.0280  -705395.049824  -705392.684381
 66689    0.0251  -705503.296397  -705497.474922
 66690   -0.1215  -705529.794240  -705523.771644
 66691    0.0479  -705479.155955  -705479.131993
 66692    0.0456  -705251.737004  -705247.538347
 66693    0.1068  -705502.540302  -705503.704511
 66694   -0.0462  -705626.193004  -705626.525626
 66695    0.0260  -705324.571339  -705319.552688
 66696    0.0093  -705619.017544  -705615.986321
 66697   -0.0836  -705317.576156  -705313.822595
 66698    0.0329  -705550.212070  -705545.721075
 66699    0.0514  -705622.287207  -705619.434345
 66700   -0.0034  -705363.631219  -705360.150840
 66701    0.0140  -705178.833324  -705176.844731
 66702    0.0328  -705313.424365  -705310.606700
 66703    0.0646  -705237.933451  -705232.927875
 66704    0.0134  -705537.763993  -705534.864019
 66705    0.0749  -705503.821962  -705498.670929
 66706    0.0324  -705416.171976  -705409.331506
 66707    0.1105  -705362.756624  -705352.956386
 66708    0.0282  -705325.919421  -705321.943990
 66709    0.0943  -705362.104694  -705359.555513
 66710   -0.0459  -705683.819772  -705683.184873
 66711   -0.0351  -705229.287881  -705228.278862
 66712   -0.0065  -705287.066691  -705287.126315
 66713   -0.0719  -705730.706897  -705727.396632
 66714    0.0888  -705305.770406  -705303.760408
 66715   -0.0939  -705390.418436  -705387.843253
 66716   -0.0176  -705818.859522  -705814.403509
 66717    0.0212  -705126.516697  -705122.158984
 66718   -0.0188  -705513.899240  -705507.655775
 66719   -0.0047  -705329.006904  -705321.895600
 66720    0.0304  -705242.404547  -705235.985765
 66721    0.0518  -705401.071070  -705396.508722
 66722    0.0350  -705624.788218  -705621.356990
 66723    0.0803  -705499.078229  -705495.694089
 66724   -0.0107  -705477.847439  -705474.621097
 66725    0.0410  -705565.472284  -705561.408217
 66726    0.0804  -705462.860247  -705457.240665
 66727    0.0787  -705433.475225  -705428.294702
 66728    0.0116  -705097.364627  -705093.848078
 66729    0.0721  -705234.297790  -705232.645347
 66730    0.0203  -705433.198658  -705432.875034
 66731   -0.0738  -705461.948751  -705459.715571
 66732   -0.0269  -705187.561300  -705180.643703
 66733   -0.0675  -705271.072589  -705266.922652
 66734   -0.0404  -705264.468425  -705262.894395
 66735    0.0613  -705363.731975  -705359.719100
 66736   -0.0962  -704972.889448  -704972.251735
 66737   -0.0686  -705194.334407  -705192.662110
 66738   -0.0126  -705433.978594  -705426.206822
 66739   -0.0796  -705344.432139  -705343.283682
 66740    0.0683  -705253.601311  -705251.873672
 66741    0.0041  -705195.225256  -705192.847652
 66742   -0.0737  -705155.314647  -705150.857307
 66743    0.1139  -705397.320864  -705395.599058
 66744   -0.0381  -705482.654912  -705478.799288
 66745   -0.0150  -705512.107907  -705511.189230
 66746    0.0427  -705609.288170  -705608.519218
 66747   -0.0574  -705458.189525  -705455.094035
 66748   -0.1192  -705609.290763  -705605.811300
 66749    0.0219  -705436.613472  -705433.635024
 66750    0.1505  -705343.287025  -705338.727526
 66751    0.0764  -705316.685790  -705313.894703
 66752   -0.0441  -705196.013701  -705189.047938
 66753    0.0534  -705804.003327  -705801.391715
 66754   -0.0307  -705209.685504  -705208.777687
 66755    0.0168  -705903.701783  -705896.891244
 66756    0.0789  -705274.077999  -705270.844326
 66757   -0.0791  -705335.733236  -705329.417218
 66758   -0.0173  -705549.251193  -705547.464847
 66759    0.1200  -705643.463193  -705640.708700
 66760   -0.0996  -705400.182734  -705392.676619
 66761    0.0643  -705342.067344  -705340.717545
 66762    0.0623  -705559.726420  -705555.664797
 66763    0.0089  -705541.471342  -705536.462879
 66764   -0.1133  -705484.496075  -705481.430086
 66765    0.0583  -705638.636804  -705637.029036
 66766    0.0142  -705330.627771  -705326.169045
 66767   -0.0456  -705452.271350  -705445.791000
 66768   -0.0043  -705634.632533  -705633.350250
 66769    0.0783  -705622.267626  -705618.271130
 66770   -0.0179  -705537.622054  -705530.593897
 66771    0.0596  -705773.867083  -705772.544776
 66772   -0.0594  -705747.010083  -705743.455303
 66773    0.0432  -705379.380345  -705374.933968
 66774    0.0350  -705517.299583  -705513.215335
 66775    0.1339  -705504.221610  -705502.179853
 66776    0.1231  -705540.320724  -705532.157534
 66777    0.0149  -705539.385179  -705537.287036
 66778   -0.0839  -705502.653092  -705499.368991
 66779    0.0039  -705609.623391  -705606.789860
 66780    0.0303  -705508.912840  -705504.433710
 66781   -0.0341  -705657.792711  -705652.496779
 66782    0.1426  -705591.225050  -705590.001002
 66783   -0.0152  -705279.339043  -705276.971072
 66784    0.0167  -705565.051167  -705559.726953
 66785   -0.0662  -705620.778011  -705617.303183
 66786    0.0901  -705249.794309  -705248.157861
 66787    0.0603  -705355.471918  -705347.284169
 66788    0.0295  -705629.524874  -705623.174982
 66789   -0.0017  -705445.124315  -705439.057925
 66790    0.1244  -705456.254858  -705454.741615
 66791   -0.0055  -705405.358713  -705401.454386
 66792   -0.0488  -705180.449132  -705176.304369
 66793   -0.0271  -705424.925232  -705418.576832
 66794   -0.0574  -705410.544545  -705408.680340
 66795    0.0215  -705643.365907  -705639.452765
 66796   -0.0541  -705416.933507  -705414.662102
 66797   -0.0650  -705420.207392  -705416.443806
 66798   -0.0851  -705675.155638  -705673.178862
 66799    0.0044  -705485.911444  -705486.829039
 66800   -0.0694  -705397.074254  -705395.463071
 66801   -0.0770  -705629.094887  -705624.653107
 66802   -0.0623  -705445.190600  -705443.773031
 66803    0.0854  -705660.306991  -705659.442018
 66804    0.0594  -705337.659678  -705335.760309
 66805    0.0488  -705367.854150  -705367.568409
 66806    0.0252  -705393.579104  -705393.788461
 66807   -0.0396  -705200.083602  -705192.502858
 66808    0.0955  -705329.217985  -705327.462830
 66809   -0.0448  -705500.911041  -705497.442116
 66810   -0.0599  -705275.709505  -705272.689224
 66811    0.0866  -705650.605423  -705647.266349
 66812   -0.0177  -705621.736147  -705616.141270
 66813    0.1479  -705071.418719  -705065.656922
 66814    0.0037  -705470.258990  -705471.059649
 66815    0.0707  -705585.697681  -705585.590473
 66816   -0.0228  -705334.964320  -705334.095790
 66817   -0.0253  -705564.818040  -705563.569107
 66818   -0.0283  -705604.855153  -705605.135840
 66819    0.1659  -705306.999732  -705302.520053
 66820   -0.0635  -705297.744661  -705294.445130
 66821   -0.0382  -705579.017221  -705571.177216
 66822    0.0696  -705454.279853  -705449.842438
 66823    0.0583  -705449.198666  -705447.445061
 66824    0.0006  -705618.355307  -705614.047252
 66825    0.0953  -705442.657624  -705438.241346
 66826    0.0056  -705323.365861  -705319.643820
 66827    0.0465  -705369.219879  -705368.855536
 66828    0.1252  -705322.275639  -705320.995414
 66829    0.0310  -705355.481529  -705354.616999
 66830   -0.0102  -705388.432637  -705386.478389
 66831    0.0653  -705521.868888  -705520.566461
 66832   -0.0753  -705309.126791  -705307.779537
 66833   -0.0471  -705306.907356  -705304.838963
 66834   -0.0083  -705366.729362  -705365.530462
 66835   -0.0190  -705365.432148  -705363.151181
 66836   -0.0126  -705231.384531  -705228.685809
 66837   -0.0055  -705613.629407  -705610.203266
 66838    0.0114  -705404.694037  -705397.688917
 66839   -0.0337  -705674.515883  -705670.327107
 66840   -0.0030  -705464.530272  -705461.375892
 66841   -0.0120  -705587.749507  -705583.300109
 66842   -0.0923  -705470.870577  -705463.979175
 66843    0.0235  -705372.999036  -705371.319094
 66844    0.0624  -705424.236217  -705418.841903
 66845   -0.0591  -705418.337506  -705415.261484
 66846   -0.1021  -705127.671647  -705124.260092
 66847   -0.0184  -705628.468819  -705625.820499
 66848    0.0295  -705443.041240  -705435.324738
 66849   -0.0009  -705359.331615  -705356.152043
 66850   -0.0683  -705229.272215  -705225.161213
 66851   -0.0088  -705134.512255  -705130.252263
 66852   -0.0479  -705568.017766  -705560.448458
 66853    0.0585  -705713.190446  -705710.024584
 66854   -0.0733  -705359.677554  -705354.028658
 66855    0.0277  -705540.504403  -705537.436426
 66856    0.0063  -705069.707946  -705065.902745
 66857    0.0635  -705243.703431  -705241.184688
 66858    0.0726  -705240.326842  -705236.394088
 66859    0.0063  -705390.133120  -705387.474972
 66860    0.0464  -705284.988286  -705281.688962
 66861    0.0115  -705458.119017  -705452.704509
 66862    0.0330  -705429.239475  -705425.088591
 66863   -0.0149  -705361.317112  -705358.217297
 66864    0.0087  -705164.239144  -705158.935359
 66865   -0.0556  -705241.697966  -705238.323862
 66866   -0.0967  -705382.950650  -705379.186623
 66867   -0.0425  -705412.187452  -705408.649788
 66868   -0.1018  -705404.942788  -705401.181362
 66869   -0.0569  -705215.837490  -705212.164920
 66870    0.0424  -705067.694456  -705065.599189
 66871   -0.0121  -705338.369786  -705331.914837
 66872    0.0627  -705325.442089  -705320.292389
 66873    0.0089  -705330.467242  -705324.057059
 66874   -0.0711  -705597.269941  -705593.339666
 66875    0.1063  -705047.862382  -705045.087520
 66876    0.0177  -705471.897199  -705473.028980
 66877   -0.0658  -705349.308446  -705346.488715
 66878   -0.0611  -705402.201860  -705395.651304
 66879    0.0591  -705300.608272  -705298.068729
 66880   -0.1451  -705367.074851  -705362.488369
 66881   -0.0258  -705386.073004  -705380.001378
 66882   -0.0432  -705520.527687  -705515.764441
 66883    0.0398  -705219.405751  -705214.604493
 66884   -0.0002  -705479.771100  -705476.327169
 66885    0.0935  -705569.521468  -705566.285583
 66886   -0.0371  -705336.950739  -705332.369624
 66887    0.0215  -705739.117786  -705734.337451
 66888   -0.0176  -705328.613572  -705325.248761
 66889    0.0276  -705476.419514  -705474.283230
 66890   -0.0409  -705410.400906  -705407.407653
 66891    0.0322  -705446.756245  -705441.872279
 66892    0.0814  -705440.462689  -705435.856030
 66893    0.0572  -705910.860577  -705911.297207
 66894    0.0078  -705494.181165  -705491.066825
 66895   -0.0413  -705154.012347  -705153.170236
 66896    0.0785  -705810.525824  -705806.626657
 66897   -0.0383  -704963.875965  -704961.064850
 66898    0.1286  -705274.999106  -705268.301226
 66899    0.0025  -705262.438720  -705260.714945
 66900   -0.0152  -705255.507850  -705250.302972
 66901   -0.0035  -705064.285923  -705062.588840
 66902    0.0487  -705465.634598  -705464.328108
 66903   -0.0436  -705492.322131  -705489.075647
 66904   -0.0016  -705123.804672  -705121.228317
 66905    0.0410  -705450.724925  -705448.049853
 66906   -0.0503  -705427.654720  -705425.629511
 66907    0.0627  -705246.394981  -705244.679623
 66908    0.0196  -705483.764629  -705479.512012
 66909    0.0103  -705310.741836  -705308.807642
 66910   -0.0548  -705226.538083  -705226.480680
 66911    0.0473  -705397.444652  -705396.537938
 66912    0.0216  -705098.131592  -705096.217784
 66913    0.0878  -705340.694456  -705338.195550
 66914   -0.0290  -705420.316159  -705416.213086
 66915    0.0496  -705517.327133  -705512.200714
 66916    0.0212  -705341.201798  -705337.695744
 66917    0.0177  -705378.857475  -705376.326561
 66918   -0.0144  -705585.883039  -705581.618916
 66919   -0.0840  -705350.646482  -705346.829609
 66920   -0.0564  -705262.221113  -705257.129855
 66921    0.0005  -705451.603969  -705448.872764
 66922   -0.1934  -705270.860999  -705268.930982
 66923    0.1207  -705355.853963  -705352.542709
 66924    0.0751  -705208.230639  -705205.146534
 66925    0.0062  -705778.528441  -705774.656034
 66926   -0.0017  -705234.015187  -705229.072159
 66927    0.0931  -705253.769465  -705250.830581
 66928   -0.0365  -705251.799300  -705249.738526
 66929    0.0474  -705431.301201  -705424.784170
 66930   -0.0490  -705465.997753  -705463.966512
 66931    0.1309  -705356.700713  -705352.955829
 66932    0.0061  -705262.697633  -705259.724132
 66933   -0.0999  -705066.967355  -705066.565002
 66934    0.0308  -705617.967519  -705612.845535
 66935   -0.1044  -705426.678544  -705426.277199
 66936   -0.0426  -705607.759537  -705603.336572
 66937   -0.0482  -705299.538025  -705289.633144
 66938    0.0116  -705564.183878  -705560.453933
 66939   -0.0855  -705230.815950  -705226.950186
 66940    0.0257  -705299.832118  -705297.325097
 66941   -0.0169  -705445.232574  -705440.341118
 66942    0.0162  -705571.417944  -705565.897440
 66943    0.0155  -705356.413726  -705352.502885
 66944   -0.0247  -705607.238961  -705602.952823
 66945   -0.0547  -705551.740069  -705549.589770
 66946    0.0069  -705464.695210  -705460.759539
 66947    0.0426  -705417.716030  -705415.669872
 66948    0.0131  -705341.932539  -705338.651504
 66949    0.0232  -705443.934175  -705436.378664
 66950    0.0517  -705172.017720  -705170.999334
 66951   -0.0564  -705434.775144  -705432.331082
 66952    0.0565  -705346.757661  -705343.101595
 66953    0.0319  -705283.989594  -705279.961133
 66954   -0.1361  -705337.301907  -705336.513116
 66955    0.0574  -705381.175731  -705381.876698
 66956   -0.0322  -705499.337684  -705496.713971
 66957    0.0114  -705438.013584  -705434.027551
 66958    0.0168  -705493.360688  -705490.370793
 66959    0.1309  -705503.096942  -705496.884664
 66960   -0.0370  -705153.686546  -705148.232652
 66961    0.0146  -705440.671725  -705435.807264
 66962    0.0280  -705151.504020  -705143.045846
 66963   -0.0057  -705098.436070  -705094.753077
 66964    0.0677  -705273.822136  -705270.817472
 66965    0.1022  -705387.034862  -705383.915690
 66966   -0.0241  -705493.915741  -705491.492146
 66967    0.0815  -705510.195634  -705507.012967
 66968   -0.0362  -705369.721468  -705368.079428
 66969   -0.0427  -705206.168574  -705203.590098
 66970    0.0525  -705381.107926  -705375.072270
 66971   -0.0838  -705310.529471  -705306.623083
 66972    0.0329  -705342.593507  -705336.392356
 66973   -0.0522  -705410.296362  -705404.317540
 66974    0.0731  -705434.291167  -705430.099720
 66975    0.0701  -705303.289213  -705295.310375
 66976    0.0711  -705158.053407  -705152.049064
 66977   -0.0860  -705599.719298  -705597.690436
 66978   -0.0317  -705087.947080  -705086.016105
 66979   -0.0106  -705049.679357  -705046.146581
 66980    0.0150  -705288.247310  -705287.215726
 66981    0.0185  -705347.764519  -705348.428625
 66982   -0.0207  -705291.101122  -705289.792605
 66983   -0.0804  -705235.814262  -705232.905976
 66984    0.0634  -705195.834113  -705190.677778
 66985    0.0324  -705526.545012  -705523.649204
 66986    0.0109  -705275.129121  -705273.896528
 66987   -0.0212  -705552.939306  -705549.656458
 66988    0.0136  -705363.742909  -705357.010618
 66989   -0.0053  -705464.712180  -705460.787287
 66990    0.0154  -705287.012491  -705283.458790
