 No.     RC (Å)     Elow (kcal/mol)  Ehigh (kcal/mol)
   606   -1.8427  -698718.579706  -698706.730903
   607   -1.9637  -698536.499710  -698528.364214
   608   -2.1050  -698704.208046  -698697.362596
   609   -2.1396  -699019.453023  -699011.148907
   610   -2.1196  -698780.957386  -698775.773962
   611   -2.0619  -698615.987139  -698607.852376
   612   -2.1252  -698387.088882  -698372.157207
   613   -1.9542  -698445.126821  -698434.045212
   614   -1.7604  -698700.247590  -698692.883865
   615   -1.9745  -698635.016974  -698631.726775
   616   -2.0276  -698712.413066  -698706.079392
   617   -2.0530  -698361.740605  -698352.891883
   618   -2.0963  -698272.168123  -698261.718293
   619   -1.9378  -698828.004413  -698811.785905
   620   -1.7600  -698606.263285  -698599.573057
   621   -1.8729  -698369.615233  -698362.771858
   622   -2.0095  -698567.753954  -698558.594482
   623   -2.1958  -698461.548147  -698449.814933
   624   -2.0489  -698441.615877  -698431.098549
   625   -2.0265  -698557.210273  -698545.088785
   626   -2.0218  -698544.778407  -698538.586642
   627   -1.8119  -698828.515206  -698815.566373
   628   -2.0183  -698962.492666  -698954.971876
   629   -1.9420  -698619.678402  -698610.033481
   630   -1.9975  -698709.950154  -698699.159728
   631   -2.1244  -698589.033367  -698581.572116
   632   -1.8749  -698194.791476  -698184.933667
   633   -1.9608  -698728.341419  -698716.199495
   634   -2.1176  -698465.707600  -698456.304779
   635   -2.0142  -698606.710127  -698598.660729
   636   -1.9594  -698474.046241  -698465.096542
   637   -2.0446  -698663.203207  -698656.215739
   638   -2.1085  -698857.535278  -698853.134284
   639   -2.1043  -698760.715736  -698752.322795
   640   -1.9416  -698735.788788  -698728.279205
   641   -1.9432  -698595.184322  -698587.338751
   642   -2.0610  -698396.151299  -698389.251491
   643   -1.9426  -698497.513565  -698491.654207
   644   -2.0108  -698634.101925  -698627.085698
   645   -2.0716  -698467.895769  -698461.061985
   646   -2.1226  -698591.471003  -698581.475213
   647   -2.0493  -698540.251282  -698530.967831
   648   -2.0365  -698598.439273  -698591.185446
   649   -1.9780  -698810.312051  -698803.592969
   650   -1.8973  -697989.682973  -697984.736382
   651   -1.9577  -698375.685929  -698365.810962
   652   -2.0646  -698449.082884  -698443.018027
   653   -2.0606  -698712.788003  -698703.312515
   654   -1.9843  -698392.687507  -698385.713166
   655   -2.1260  -698312.864301  -698302.825071
   656   -2.0362  -698682.515695  -698677.252277
   657   -1.9418  -698399.989682  -698390.139566
   658   -2.0504  -698428.982292  -698419.108591
   659   -2.0584  -698414.513696  -698405.364740
   660   -2.1505  -698701.967652  -698694.083103
   661   -1.7947  -698428.305908  -698420.769238
   662   -2.0477  -698592.639140  -698583.312025
   663   -2.1837  -698437.981578  -698432.823525
   664   -2.0141  -698577.930369  -698566.591408
   665   -1.8846  -698350.767134  -698344.091138
   666   -1.9798  -698636.821393  -698627.333035
   667   -2.0394  -698568.691509  -698559.091813
   668   -2.0279  -698700.538062  -698692.067440
   669   -1.9633  -698791.652097  -698781.737385
   670   -2.0014  -698981.358083  -698974.670883
   671   -2.2439  -698343.843077  -698336.697394
   672   -1.9548  -698534.619390  -698529.667737
   673   -2.0108  -698693.611906  -698683.904713
   674   -1.9705  -698641.072152  -698633.816466
   675   -1.8831  -698650.612252  -698647.642572
   676   -1.8763  -698609.517173  -698601.575491
   677   -2.1603  -698674.935244  -698664.600848
   678   -2.1481  -698603.871958  -698595.439222
   679   -2.0643  -698525.584609  -698515.800145
   680   -2.0558  -698387.865309  -698379.849359
   681   -2.1165  -698942.154838  -698936.532142
   682   -1.9297  -698522.573290  -698514.863025
   683   -2.0664  -698523.816545  -698518.183362
   684   -1.8416  -698576.563193  -698570.277331
   685   -1.9925  -698684.478160  -698677.133054
   686   -2.0653  -698770.097331  -698762.321801
   687   -2.1488  -697959.229994  -697953.668490
   688   -2.2034  -698916.404227  -698910.352571
   689   -1.9401  -698617.813824  -698612.888935
   690   -2.1405  -698684.945728  -698671.192635
   691   -2.0593  -698224.546937  -698216.432345
   692   -1.9913  -698625.290529  -698615.474591
   693   -2.0840  -698488.621740  -698477.699432
   694   -2.0272  -698415.045914  -698408.721100
   695   -2.0680  -698960.084255  -698952.543599
   696   -2.0706  -698522.197931  -698519.918537
   697   -2.1385  -698549.531351  -698540.908401
   698   -1.9453  -698596.371116  -698590.239263
   699   -1.9454  -698763.689517  -698755.174895
   700   -2.0520  -698647.012107  -698640.566657
   701   -1.9732  -698836.927872  -698829.399680
   702   -1.9234  -698446.473427  -698437.002614
   703   -2.0808  -698551.438916  -698545.086504
   704   -1.8156  -698867.517986  -698860.707294
   705   -2.0245  -698446.409443  -698435.182058
   706   -1.8520  -698407.306020  -698400.520463
   707   -1.9454  -698834.830095  -698827.021602
   708   -2.0253  -698414.478369  -698405.880685
   709   -1.9769  -698457.777208  -698452.126983
   710   -2.1177  -698749.614253  -698742.980032
   711   -1.9575  -698567.984145  -698562.863422
   712   -2.0357  -698407.731950  -698405.734859
   713   -1.9536  -698690.824969  -698678.677276
   714   -1.7793  -698834.526401  -698820.861054
   715   -2.2219  -698537.375915  -698527.307345
   716   -2.0237  -698697.054957  -698685.458171
   717   -1.8856  -698775.387408  -698768.952760
   718   -2.0198  -698934.253429  -698924.050416
   719   -2.0537  -698411.612685  -698404.777489
   720   -2.0469  -698610.591715  -698604.498762
   721   -2.0233  -698622.046982  -698612.178400
   722   -1.9699  -698640.875045  -698635.014992
   723   -1.9930  -698483.808602  -698472.893439
   724   -1.9129  -698644.203767  -698636.463132
   725   -2.0151  -698531.443015  -698523.592908
   726   -2.0526  -698393.079718  -698385.435768
   727   -1.9944  -698948.095327  -698940.554240
   728   -2.0061  -698397.719325  -698388.784097
   729   -2.0074  -698305.164768  -698295.876819
   730   -1.8922  -698894.570301  -698890.308142
   731   -1.9151  -698447.788990  -698439.363415
   732   -2.0444  -698650.931911  -698643.102073
   733   -2.0585  -698895.364011  -698885.453321
   734   -1.9445  -698610.742808  -698604.052643
   735   -2.0677  -698190.960698  -698180.590480
   736   -1.9381  -698618.874960  -698611.016936
   737   -1.9558  -698260.359151  -698251.712221
   738   -2.0126  -698606.266146  -698597.548094
   739   -2.0295  -698560.449805  -698551.829156
   740   -1.8313  -698591.199216  -698577.250969
   741   -2.0404  -698600.223612  -698589.721185
   742   -2.0161  -698719.615289  -698711.812485
   743   -2.0390  -698524.644385  -698514.895892
   744   -2.1048  -698371.235948  -698363.298248
   745   -1.9467  -698515.026716  -698506.477061
   746   -2.1061  -698485.363836  -698475.001168
   747   -2.0733  -698502.278781  -698493.902365
   748   -2.0910  -698500.473241  -698492.072163
   749   -2.1713  -698399.561307  -698390.088991
   750   -1.9074  -698492.608090  -698485.896565
   751   -1.9092  -698510.069375  -698501.701881
   752   -2.0648  -698401.586410  -698390.002159
   753   -1.9816  -698510.001265  -698498.584313
   754   -2.0089  -698689.637019  -698684.518058
   755   -1.9153  -698711.581352  -698706.274432
   756   -2.0003  -698532.017476  -698525.725937
   757   -2.0805  -698590.381867  -698579.169111
   758   -2.0684  -698602.473411  -698595.571500
   759   -2.1522  -698938.855228  -698930.036537
   760   -2.0212  -698875.014356  -698865.103644
   761   -1.9968  -698485.671426  -698475.168404
   762   -1.9218  -698845.992227  -698838.158480
   763   -2.0355  -698482.760834  -698474.454392
   764   -2.0416  -698452.935441  -698446.226791
   765   -2.1040  -698406.344433  -698397.110885
   766   -1.9250  -698193.775826  -698185.957966
   767   -1.9432  -698406.075831  -698395.335514
   768   -2.0050  -698513.718950  -698507.398308
   769   -1.9601  -698531.976424  -698526.010117
   770   -1.9413  -698623.486456  -698615.775423
   771   -2.2087  -698878.165537  -698869.636215
   772   -1.8901  -698568.533863  -698563.810505
   773   -1.9804  -698554.857046  -698542.929449
   774   -1.9491  -698453.087516  -698448.284775
   775   -1.8697  -698710.403939  -698699.715406
   776   -2.0947  -698521.526447  -698512.655697
   777   -2.1434  -698610.474097  -698601.833058
   778   -2.1529  -698662.198952  -698654.586153
   779   -2.1001  -698752.756674  -698747.599306
   780   -2.0205  -698748.492455  -698740.328295
   781   -1.9520  -698668.212250  -698659.549722
   782   -1.9375  -698499.670326  -698490.322874
   783   -1.9316  -698657.466016  -698653.142559
   784   -1.9493  -698418.878895  -698408.532042
   785   -1.9988  -698499.801838  -698492.227586
   786   -2.1492  -698702.657320  -698695.977935
   787   -1.9442  -698498.674266  -698489.678111
   788   -2.0289  -698535.367886  -698524.939231
   789   -2.2104  -698531.451989  -698524.550059
   790   -2.0026  -698576.245356  -698565.464157
   791   -2.1317  -698464.221771  -698456.923375
   792   -1.9038  -698502.701877  -698490.373912
   793   -1.9341  -698522.331092  -698513.867350
   794   -2.0639  -698628.920267  -698623.135047
   795   -2.0076  -698665.124893  -698659.883681
   796   -2.0122  -698587.923714  -698580.535767
   797   -2.0324  -698537.602568  -698526.486654
   798   -2.0069  -698812.832963  -698804.202661
   799   -1.9288  -698311.481706  -698306.462862
   800   -2.0767  -698765.019500  -698758.750767
   801   -2.1449  -698775.228662  -698767.850561
   802   -2.1603  -698434.304534  -698424.904974
   803   -2.1226  -698481.372249  -698473.133142
   804   -2.0694  -698524.439696  -698516.598407
   805   -1.9598  -698553.680992  -698543.822118
   806   -2.0629  -698426.955022  -698421.534157
   807   -1.9294  -698592.612158  -698586.953703
   808   -2.0321  -698487.626109  -698480.066575
   809   -2.1327  -698395.875261  -698385.783749
   810   -1.8502  -698485.510218  -698478.392845
   811   -2.0110  -698575.487125  -698568.647876
   812   -1.8851  -698595.014876  -698583.366889
   813   -1.7803  -698890.956808  -698885.012222
   814   -2.1337  -698636.180978  -698627.308438
   815   -2.0005  -698500.458768  -698491.070100
   816   -1.9114  -698629.828298  -698625.420488
   817   -1.9717  -698184.989050  -698178.412991
   818   -2.0784  -698637.614102  -698629.625994
   819   -2.1071  -698691.786873  -698684.792113
   820   -2.1726  -698655.655231  -698647.714597
   821   -1.9894  -698137.834570  -698127.650385
   822   -1.8843  -698335.209893  -698322.883449
   823   -1.9611  -698490.110815  -698478.169947
   824   -1.7746  -698394.611642  -698387.266793
   825   -2.0316  -698584.706638  -698578.422846
   826   -2.0362  -698471.009573  -698460.848268
   827   -2.0873  -698431.343609  -698421.451397
   828   -2.0709  -698504.283777  -698497.999356
   829   -1.9110  -698538.317608  -698529.350445
   830   -1.9426  -698417.545126  -698413.353124
   831   -2.0124  -698328.150324  -698320.895927
   832   -1.9932  -698823.266080  -698816.609145
   833   -2.0132  -698385.596131  -698374.908318
   834   -2.1317  -698548.195666  -698544.118272
   835   -2.1103  -698550.571714  -698541.337957
   836   -1.9617  -698960.776775  -698947.614771
   837   -2.0619  -698560.735556  -698552.182681
   838   -2.0483  -698568.942317  -698560.374400
   839   -1.8406  -698550.696900  -698541.829520
   840   -1.9970  -698655.283163  -698647.508518
   841   -1.8576  -698601.577447  -698598.157402
   842   -1.9943  -698535.163817  -698529.895610
   843   -2.0371  -698673.469929  -698668.518022
   844   -2.0764  -698654.499527  -698649.399371
   845   -1.9453  -698440.264025  -698433.644513
   846   -1.9569  -698592.155833  -698580.988449
   847   -1.8422  -698413.030191  -698406.502591
   848   -2.0885  -698530.227877  -698524.281827
   849   -2.0436  -698843.819071  -698834.151092
   850   -2.0731  -698824.719174  -698815.544162
   851   -1.8474  -698688.352829  -698679.610337
   852   -2.0296  -698524.221879  -698511.872652
   853   -1.9358  -698755.321570  -698746.466942
   854   -1.9740  -698851.953933  -698841.703637
   855   -2.0770  -698602.370244  -698592.094991
   856   -1.9147  -699036.059701  -699031.024924
   857   -1.7462  -698569.936308  -698562.941563
   858   -1.9176  -698936.904474  -698929.509361
   859   -1.9541  -698580.690877  -698571.264911
   860   -2.0410  -698769.669887  -698762.226408
   861   -2.0290  -698765.937731  -698761.032473
   862   -1.8825  -698716.176955  -698706.179779
   863   -1.8163  -698563.536480  -698554.255547
   864   -1.9733  -698832.835417  -698825.822295
   865   -1.8573  -698501.795524  -698493.739316
   866   -1.9477  -698508.834630  -698502.182294
   867   -2.0546  -698837.268005  -698829.525473
   868   -1.9479  -698406.670413  -698400.130755
   869   -1.9717  -698650.880707  -698644.009825
   870   -1.9045  -698697.263186  -698692.821024
   871   -1.9810  -698698.268779  -698687.305135
   872   -1.9501  -698555.996329  -698549.628670
   873   -2.0077  -698573.930382  -698566.360486
   874   -1.9947  -698740.384311  -698733.741502
   875   -2.1732  -698732.125926  -698727.223396
   876   -2.0194  -698428.535684  -698423.650062
   877   -2.0677  -698784.414937  -698779.299748
   878   -1.9291  -698857.175341  -698847.332798
   879   -2.1582  -698692.003817  -698682.886387
   880   -2.0737  -698497.153373  -698489.150725
   881   -1.9565  -698848.450956  -698839.751964
   882   -1.9574  -698766.561464  -698753.854248
   883   -1.8253  -698765.178158  -698758.780774
   884   -2.0512  -698579.559353  -698572.439669
   885   -1.9222  -698856.877959  -698848.415223
   886   -2.0542  -698490.507798  -698483.650310
   887   -2.1239  -698714.706540  -698706.311328
   888   -1.9165  -698899.224400  -698896.645952
   889   -2.0340  -698441.965181  -698439.809218
   890   -1.8511  -698820.240425  -698811.378351
   891   -1.8794  -698860.368725  -698854.942054
   892   -1.8631  -698683.205594  -698671.829754
   893   -1.9330  -698838.800674  -698832.331810
   894   -2.0217  -698700.569299  -698690.926199
   895   -1.9385  -698959.493254  -698951.857579
   896   -1.9260  -698819.600527  -698814.483365
   897   -2.0780  -698232.127954  -698224.651278
   898   -1.9214  -698794.119740  -698783.120279
   899   -1.9149  -698955.181310  -698944.506105
   900   -2.0971  -698624.424587  -698615.200482
   901   -1.9934  -698627.558403  -698619.370923
   902   -1.9881  -698919.981877  -698916.235402
   903   -2.0405  -698623.286412  -698617.144942
   904   -1.9110  -698642.910282  -698635.700428
   905   -2.1406  -698895.063455  -698885.838200
   906   -2.0299  -698502.669744  -698491.397506
   907   -1.7917  -698840.666219  -698831.225038
   908   -2.0790  -698850.181268  -698843.626388
   909   -2.0882  -698758.262861  -698751.275214
   910   -1.9531  -698991.167717  -698977.897655
   911   -2.0432  -699217.041957  -699206.279614
   912   -1.9582  -698775.298356  -698765.766565
   913   -1.8486  -698919.587450  -698914.844176
   914   -2.0371  -698792.272320  -698779.868518
   915   -2.0022  -698436.495997  -698431.501714
   916   -2.0369  -699001.611817  -698994.895275
   917   -2.0758  -698633.538663  -698627.898456
   918   -2.0329  -698516.409757  -698511.246623
